date,county,state,fips,cases,deaths
2020-03-04,Galax,Virginia,51640,2.04099,0
2020-03-04,Gloucester,Virginia,51073,20.9208,0
2020-03-04,Goochland,Virginia,51075,22.534,0
2020-03-04,Greene,Virginia,51079,2.04379,0
2020-03-04,Halifax,Virginia,51083,5.8658,0
2020-03-04,Hampton,Virginia,51650,8.16879,0
2020-03-04,Hanover,Virginia,51085,22.5644,0
2020-03-04,Harrisonburg,Virginia,51660,20.8295,0
2020-03-04,Henrico,Virginia,51087,91.5417,0
2020-03-04,Hopewell,Virginia,51670,0.968806,0
2020-03-04,Isle of Wight,Virginia,51093,13.1808,0
2020-03-04,James City,Virginia,51095,323.682,0
2020-03-04,King George,Virginia,51099,2.47949,0
2020-03-04,Lancaster,Virginia,51103,0.966128,0
2020-03-04,Lee,Virginia,51105,21.1534,0
2020-03-04,Loudoun,Virginia,51107,147.178,0
2020-03-04,Louisa,Virginia,51109,17.0654,0
2020-03-04,Lynchburg,Virginia,51680,5.22131,0
2020-03-04,Madison,Virginia,51113,6.54683,0
2020-03-04,Manassas,Virginia,51683,3.87556,0
2020-03-04,Mathews,Virginia,51115,4.67747,0
2020-03-04,Mecklenburg,Virginia,51117,15.9687,0
2020-03-04,Montgomery,Virginia,51121,2.04008,0
2020-03-04,Nelson,Virginia,51125,5.98914,0
2020-03-04,New Kent,Virginia,51127,0.966467,0
2020-03-04,Newport News,Virginia,51700,27.7353,0
2020-03-04,Norfolk,Virginia,51710,33.8021,0
2020-03-04,Northampton,Virginia,51131,2.03654,0
2020-03-04,Northumberland,Virginia,51133,4.08554,0
2020-03-04,Nottoway,Virginia,51135,4.49967,0
2020-03-04,Orange,Virginia,51137,5.8732,0
2020-03-04,Pittsylvania,Virginia,51143,3.22001,0
2020-03-04,Poquoson,Virginia,51735,3.48481,0
2020-03-04,Portsmouth,Virginia,51740,6.55221,0
2020-03-04,Powhatan,Virginia,51145,0.969617,0
2020-03-04,Prince Edward,Virginia,51147,20.1643,0
2020-03-04,Prince George,Virginia,51149,4.08999,0
2020-03-04,Prince William,Virginia,51153,174.482,0
2020-03-04,Radford,Virginia,51750,4.50828,0
2020-03-04,Richmond City,Virginia,51760,70.3901,0
2020-03-04,Roanoke,Virginia,51161,4.65732,0
2020-03-04,Rockbridge,Virginia,51163,13.4218,0
2020-03-04,Rockingham,Virginia,51165,21.2663,0
2020-03-04,Shenandoah,Virginia,51171,13.4706,0
2020-03-04,Southampton,Virginia,51175,2.03946,0
2020-03-04,Spotsylvania,Virginia,51177,26.1036,0
2020-03-04,Stafford,Virginia,51179,47.7744,0
2020-03-04,Suffolk,Virginia,51800,13.5119,0
2020-03-04,Virginia Beach,Virginia,51810,137.632,0
2020-03-04,Warren,Virginia,51187,4.32665,0
2020-03-04,Washington,Virginia,51191,3.20992,0
2020-03-04,Williamsburg,Virginia,51830,44.1057,0
2020-03-04,York,Virginia,51199,45.7662,0
2020-03-05,Accomack,Virginia,51001,14.957,0
2020-03-05,Albemarle,Virginia,51003,29.3069,0
2020-03-05,Alexandria,Virginia,51510,78.3798,0
2020-03-05,Amelia,Virginia,51007,4.23107,0
2020-03-05,Amherst,Virginia,51009,10.2843,0
2020-03-05,Arlington,Virginia,51013,323.386,0
2020-03-05,Bedford,Virginia,51019,14.8687,0
2020-03-05,Botetourt,Virginia,51023,14.1773,0
2020-03-05,Bristol,Virginia,51520,3.0148,0
2020-03-05,Charles City,Virginia,51036,15.3112,0
2020-03-05,Charlottesville,Virginia,51540,51.241,0
2020-03-05,Chesapeake,Virginia,51550,19.1088,0
2020-03-05,Chesterfield,Virginia,51041,96.4496,0
2020-03-05,Culpeper,Virginia,51047,20.0421,0
2020-03-05,Danville,Virginia,51590,13.8718,0
2020-03-05,Fairfax,Virginia,51059,406.177,0
2020-03-05,Fauquier,Virginia,51061,11.075,0
2020-03-05,Fluvanna,Virginia,51065,12.787,0
2020-03-05,Franklin,Virginia,51067,13.0049,0
2020-03-05,Frederick,Virginia,51069,14.1335,0
2020-03-05,Fredericksburg,Virginia,51630,5.54587,0
2020-03-05,Galax,Virginia,51640,3.01898,0
2020-03-05,Gloucester,Virginia,51073,23.388,0
2020-03-05,Goochland,Virginia,51075,25.1537,0
2020-03-05,Greene,Virginia,51079,3.02312,0
2020-03-05,Greensville,Virginia,51081,0.908079,0
2020-03-05,Halifax,Virginia,51083,6.95111,0
2020-03-05,Hampton,Virginia,51650,12.8856,0
2020-03-05,Hanover,Virginia,51085,23.4612,0
2020-03-05,Harrisonburg,Virginia,51660,22.4131,0
2020-03-05,Henrico,Virginia,51087,110.653,0
2020-03-05,Hopewell,Virginia,51670,1.91073,0
2020-03-05,Isle of Wight,Virginia,51093,15.218,0
2020-03-05,James City,Virginia,51095,359.447,0
2020-03-05,King George,Virginia,51099,4.05721,0
2020-03-05,Lancaster,Virginia,51103,1.90545,0
2020-03-05,Lee,Virginia,51105,23.0507,0
2020-03-05,Loudoun,Virginia,51107,169.071,0
2020-03-05,Louisa,Virginia,51109,21.0724,0
2020-03-05,Lynchburg,Virginia,51680,6.93631,0
2020-03-05,Madison,Virginia,51113,8.34499,0
2020-03-05,Manassas,Virginia,51683,8.05402,0
2020-03-05,Manassas Park,Virginia,51685,0.907641,0
2020-03-05,Mathews,Virginia,51115,6.28708,0
2020-03-05,Mecklenburg,Virginia,51117,18.6955,0
2020-03-05,Montgomery,Virginia,51121,3.01763,0
2020-03-05,Nelson,Virginia,51125,7.33367,0
2020-03-05,New Kent,Virginia,51127,1.90611,0
2020-03-05,Newport News,Virginia,51700,34.8067,0
2020-03-05,Norfolk,Virginia,51710,41.5559,0
2020-03-05,Northampton,Virginia,51131,3.01239,0
2020-03-05,Northumberland,Virginia,51133,6.04321,0
2020-03-05,Nottoway,Virginia,51135,5.55161,0
2020-03-05,Orange,Virginia,51137,6.95988,0
2020-03-05,Pittsylvania,Virginia,51143,4.23552,0
2020-03-05,Poquoson,Virginia,51735,4.93084,0
2020-03-05,Portsmouth,Virginia,51740,10.0809,0
2020-03-05,Powhatan,Virginia,51145,1.91233,0
2020-03-05,Prince Edward,Virginia,51147,20.7879,0
2020-03-05,Prince George,Virginia,51149,6.54149,0
2020-03-05,Prince William,Virginia,51153,202.898,0
2020-03-05,Radford,Virginia,51750,5.56224,0
2020-03-05,Richmond City,Virginia,51760,83.4131,0
2020-03-05,Roanoke,Virginia,51161,6.03166,0
2020-03-05,Roanoke City,Virginia,51770,1.8117,0
2020-03-05,Rockbridge,Virginia,51163,14.9201,0
2020-03-05,Rockingham,Virginia,51165,24.7002,0
2020-03-05,Shenandoah,Virginia,51171,16.7341,0
2020-03-05,Southampton,Virginia,51175,3.01671,0
2020-03-05,Spotsylvania,Virginia,51177,27.8964,0
2020-03-05,Stafford,Virginia,51179,55.548,0
2020-03-05,Suffolk,Virginia,51800,14.1577,0
2020-03-05,Tazewell,Virginia,51185,0.91032,0
2020-03-05,Virginia Beach,Virginia,51810,160.04,0
2020-03-05,Warren,Virginia,51187,6.05399,0
2020-03-05,Washington,Virginia,51191,4.38525,0
2020-03-05,Williamsburg,Virginia,51830,48.2618,0
2020-03-05,Winchester,Virginia,51840,0.908144,0
2020-03-05,Wythe,Virginia,51197,0.90948,0
2020-03-05,York,Virginia,51199,52.7704,0
2020-03-06,Accomack,Virginia,51001,16.6069,0
2020-03-06,Albemarle,Virginia,51003,37.1103,0
2020-03-06,Alexandria,Virginia,51510,90.1359,0
2020-03-06,Alleghany,Virginia,51005,0.906189,0
2020-03-06,Amelia,Virginia,51007,5.22493,0
2020-03-06,Amherst,Virginia,51009,11.5463,0
2020-03-06,Arlington,Virginia,51013,364.422,0
2020-03-06,Bedford,Virginia,51019,17.4235,0
2020-03-06,Botetourt,Virginia,51023,14.8019,0
2020-03-06,Bristol,Virginia,51520,3.97446,0
2020-03-06,Charles City,Virginia,51036,15.6,0
2020-03-06,Charlottesville,Virginia,51540,57.9886,0
2020-03-06,Chesapeake,Virginia,51550,25.8855,0
2020-03-06,Chesterfield,Virginia,51041,102.989,0
2020-03-06,Culpeper,Virginia,51047,21.8672,0
2020-03-06,Danville,Virginia,51590,16.746,0
2020-03-06,Fairfax,Virginia,51059,487.308,0
2020-03-06,Fauquier,Virginia,51061,15.3746,0
2020-03-06,Fluvanna,Virginia,51065,15.0161,0
2020-03-06,Franklin,Virginia,51067,14.2546,0
2020-03-06,Frederick,Virginia,51069,18.568,0
2020-03-06,Fredericksburg,Virginia,51630,6.57373,0
2020-03-06,Galax,Virginia,51640,3.97997,0
2020-03-06,Gloucester,Virginia,51073,26.0072,0
2020-03-06,Goochland,Virginia,51075,27.9197,0
2020-03-06,Greene,Virginia,51079,3.98543,0
2020-03-06,Greensville,Virginia,51081,2.63332,0
2020-03-06,Halifax,Virginia,51083,8.01172,0
2020-03-06,Hampton,Virginia,51650,18.1591,0
2020-03-06,Hanover,Virginia,51085,24.6881,0
2020-03-06,Harrisonburg,Virginia,51660,24.538,0
2020-03-06,Henrico,Virginia,51087,132.145,0
2020-03-06,Henry,Virginia,51089,0.906922,0
2020-03-06,Hopewell,Virginia,51670,3.32922,0
2020-03-06,Isle of Wight,Virginia,51093,17.3294,0
2020-03-06,James City,Virginia,51095,395.956,0
2020-03-06,King George,Virginia,51099,5.85748,0
2020-03-06,King William,Virginia,51101,0.90587,0
2020-03-06,Lancaster,Virginia,51103,2.83363,0
2020-03-06,Lee,Virginia,51105,24.5716,0
2020-03-06,Loudoun,Virginia,51107,194.841,0
2020-03-06,Louisa,Virginia,51109,25.4143,0
2020-03-06,Lynchburg,Virginia,51680,8.90155,0
2020-03-06,Madison,Virginia,51113,10.2785,0
2020-03-06,Manassas,Virginia,51683,12.8416,0
2020-03-06,Manassas Park,Virginia,51685,1.81482,0
2020-03-06,Mathews,Virginia,51115,8.07548,0
2020-03-06,Mecklenburg,Virginia,51117,21.6268,0
2020-03-06,Montgomery,Virginia,51121,3.9782,0
2020-03-06,Nelson,Virginia,51125,8.74683,0
2020-03-06,New Kent,Virginia,51127,2.83462,0
2020-03-06,Newport News,Virginia,51700,43.4854,0
2020-03-06,Norfolk,Virginia,51710,49.9586,0
2020-03-06,Northampton,Virginia,51131,3.97129,0
2020-03-06,Northumberland,Virginia,51133,7.96687,0
2020-03-06,Nottoway,Virginia,51135,6.58053,0
2020-03-06,Orange,Virginia,51137,8.02182,0
2020-03-06,Petersburg,Virginia,51730,1.81117,0
2020-03-06,Pittsylvania,Virginia,51143,5.23043,0
2020-03-06,Poquoson,Virginia,51735,6.45286,0
2020-03-06,Portsmouth,Virginia,51740,13.6362,0
2020-03-06,Powhatan,Virginia,51145,3.33201,0
2020-03-06,Prince Edward,Virginia,51147,21.5467,0
2020-03-06,Prince George,Virginia,51149,9.45425,0
2020-03-06,Prince William,Virginia,51153,234.917,0
2020-03-06,Radford,Virginia,51750,6.59313,0
2020-03-06,Richmond City,Virginia,51760,97.8384,0
2020-03-06,Roanoke,Virginia,51161,7.48039,0
2020-03-06,Roanoke City,Virginia,51770,5.25371,0
2020-03-06,Rockbridge,Virginia,51163,16.3607,0
2020-03-06,Rockingham,Virginia,51165,28.0591,0
2020-03-06,Shenandoah,Virginia,51171,20.2237,0
2020-03-06,Smyth,Virginia,51173,0.907085,0
2020-03-06,Southampton,Virginia,51175,3.97698,0
2020-03-06,Spotsylvania,Virginia,51177,29.7096,0
2020-03-06,Stafford,Virginia,51179,63.1059,0
2020-03-06,Suffolk,Virginia,51800,14.6265,0
2020-03-06,Tazewell,Virginia,51185,2.23,0
2020-03-06,Virginia Beach,Virginia,51810,183.7,0
2020-03-06,Warren,Virginia,51187,7.80046,0
2020-03-06,Washington,Virginia,51191,5.68937,0
2020-03-06,Williamsburg,Virginia,51830,51.7252,0
2020-03-06,Winchester,Virginia,51840,2.63351,0
2020-03-06,Wythe,Virginia,51197,1.81849,0
2020-03-06,York,Virginia,51199,59.373,0
2020-03-07,Accomack,Virginia,51001,18.738,0
2020-03-07,Albemarle,Virginia,51003,46.7716,0
2020-03-07,Alexandria,Virginia,51510,103.67,0
2020-03-07,Alleghany,Virginia,51005,1.82752,0
2020-03-07,Amelia,Virginia,51007,6.29099,0
2020-03-07,Amherst,Virginia,51009,12.8934,0
2020-03-07,Arlington,Virginia,51013,408.229,0
2020-03-07,Bedford,Virginia,51019,19.9317,0
2020-03-07,Botetourt,Virginia,51023,15.7556,0
2020-03-07,Bristol,Virginia,51520,4.92805,0
2020-03-07,Brunswick,Virginia,51025,0.936836,0
2020-03-07,Buckingham,Virginia,51029,1.87367,0
2020-03-07,Campbell,Virginia,51031,0.941069,0
2020-03-07,Carroll,Virginia,51035,0.938397,0
2020-03-07,Charles City,Virginia,51036,15.7062,0
2020-03-07,Charlottesville,Virginia,51540,65.2774,0
2020-03-07,Chesapeake,Virginia,51550,35.0568,0
2020-03-07,Chesterfield,Virginia,51041,109.439,0
2020-03-07,Culpeper,Virginia,51047,23.4674,0
2020-03-07,Danville,Virginia,51590,19.8371,0
2020-03-07,Fairfax,Virginia,51059,584.307,0
2020-03-07,Fauquier,Virginia,51061,19.9688,0
2020-03-07,Fluvanna,Virginia,51065,17.3304,0
2020-03-07,Franklin,Virginia,51067,15.8493,0
2020-03-07,Franklin City,Virginia,51620,0.936502,0
2020-03-07,Frederick,Virginia,51069,23.812,0
2020-03-07,Fredericksburg,Virginia,51630,7.58721,0
2020-03-07,Galax,Virginia,51640,4.93488,0
2020-03-07,Gloucester,Virginia,51073,28.9151,0
2020-03-07,Goochland,Virginia,51075,30.8452,0
2020-03-07,Greene,Virginia,51079,4.94165,0
2020-03-07,Greensville,Virginia,51081,4.71757,0
2020-03-07,Halifax,Virginia,51083,8.9803,0
2020-03-07,Hampton,Virginia,51650,24.2761,0
2020-03-07,Hanover,Virginia,51085,26.1284,0
2020-03-07,Harrisonburg,Virginia,51660,27.264,0
2020-03-07,Henrico,Virginia,51087,155.989,0
2020-03-07,Henry,Virginia,51089,1.829,0
2020-03-07,Hopewell,Virginia,51670,5.25897,0
2020-03-07,Isle of Wight,Virginia,51093,19.3946,0
2020-03-07,James City,Virginia,51095,432.725,0
2020-03-07,King George,Virginia,51099,7.85599,0
2020-03-07,King William,Virginia,51101,1.82688,0
2020-03-07,King and Queen,Virginia,51097,0.939605,0
2020-03-07,Lancaster,Virginia,51103,3.76214,0
2020-03-07,Lee,Virginia,51105,25.7331,0
2020-03-07,Loudoun,Virginia,51107,224.819,0
2020-03-07,Louisa,Virginia,51109,30.2153,0
2020-03-07,Lynchburg,Virginia,51680,11.1738,0
2020-03-07,Madison,Virginia,51113,12.3846,0
2020-03-07,Manassas,Virginia,51683,18.2304,0
2020-03-07,Manassas Park,Virginia,51685,2.73082,0
2020-03-07,Mathews,Virginia,51115,9.87373,0
2020-03-07,Mecklenburg,Virginia,51117,24.6511,0
2020-03-07,Montgomery,Virginia,51121,4.93268,0
2020-03-07,Nelson,Virginia,51125,10.2,0
2020-03-07,New Kent,Virginia,51127,3.76346,0
2020-03-07,Newport News,Virginia,51700,53.8091,0
2020-03-07,Norfolk,Virginia,51710,58.7524,0
2020-03-07,Northampton,Virginia,51131,4.92411,0
2020-03-07,Northumberland,Virginia,51133,9.99478,0
2020-03-07,Nottoway,Virginia,51135,7.59506,0
2020-03-07,Orange,Virginia,51137,9.03968,0
2020-03-07,Page,Virginia,51139,0.936287,0
2020-03-07,Petersburg,Virginia,51730,3.65259,0
2020-03-07,Pittsylvania,Virginia,51143,6.21452,0
2020-03-07,Poquoson,Virginia,51735,8.03136,0
2020-03-07,Portsmouth,Virginia,51740,18.153,0
2020-03-07,Powhatan,Virginia,51145,5.26338,0
2020-03-07,Prince Edward,Virginia,51147,22.4377,0
2020-03-07,Prince George,Virginia,51149,12.9499,0
2020-03-07,Prince William,Virginia,51153,271.699,0
2020-03-07,Radford,Virginia,51750,7.6096,0
2020-03-07,Richmond City,Virginia,51760,112.533,0
2020-03-07,Roanoke,Virginia,51161,9.04567,0
2020-03-07,Roanoke City,Virginia,51770,9.41198,0
2020-03-07,Rockbridge,Virginia,51163,17.7522,0
2020-03-07,Rockingham,Virginia,51165,31.2854,0
2020-03-07,Shenandoah,Virginia,51171,24.0681,0
2020-03-07,Smyth,Virginia,51173,1.82933,0
2020-03-07,Southampton,Virginia,51175,4.93117,0
2020-03-07,Spotsylvania,Virginia,51177,31.6117,0
2020-03-07,Stafford,Virginia,51179,71.2884,0
2020-03-07,Suffolk,Virginia,51800,15.1668,0
2020-03-07,Surry,Virginia,51181,0.939409,0
2020-03-07,Tazewell,Virginia,51185,3.73404,0
2020-03-07,Virginia Beach,Virginia,51810,209.477,0
2020-03-07,Warren,Virginia,51187,9.6485,0
2020-03-07,Washington,Virginia,51191,7.08515,0
2020-03-07,Waynesboro,Virginia,51820,1.8748,0
2020-03-07,Williamsburg,Virginia,51830,54.6094,0
2020-03-07,Winchester,Virginia,51840,4.7179,0
2020-03-07,Wythe,Virginia,51197,2.73635,0
2020-03-07,York,Virginia,51199,65.8012,0
2020-03-08,Accomack,Virginia,51001,21.4108,0
2020-03-08,Albemarle,Virginia,51003,58.4668,0
2020-03-08,Alexandria,Virginia,51510,118.989,0
2020-03-08,Alleghany,Virginia,51005,2.75666,0
2020-03-08,Amelia,Virginia,51007,7.47552,0
2020-03-08,Amherst,Virginia,51009,14.3698,0
2020-03-08,Arlington,Virginia,51013,455.417,0
2020-03-08,Augusta,Virginia,51015,0.942798,0
2020-03-08,Bedford,Virginia,51019,22.147,0
2020-03-08,Botetourt,Virginia,51023,17.0786,0
2020-03-08,Bristol,Virginia,51520,5.88027,0
2020-03-08,Brunswick,Virginia,51025,1.87642,0
2020-03-08,Buckingham,Virginia,51029,3.75283,0
2020-03-08,Campbell,Virginia,51031,2.31045,0
2020-03-08,Carroll,Virginia,51035,1.87954,0
2020-03-08,Charles City,Virginia,51036,15.7062,0
2020-03-08,Charlottesville,Virginia,51540,73.0367,0
2020-03-08,Chesapeake,Virginia,51550,46.9532,0
2020-03-08,Chesterfield,Virginia,51041,117.976,0
2020-03-08,Culpeper,Virginia,51047,24.8917,0
2020-03-08,Danville,Virginia,51590,23.0292,0
2020-03-08,Fairfax,Virginia,51059,699.75,0
2020-03-08,Fauquier,Virginia,51061,24.8534,0
2020-03-08,Fluvanna,Virginia,51065,19.7462,0
2020-03-08,Franklin,Virginia,51067,17.8151,0
2020-03-08,Franklin City,Virginia,51620,1.87575,0
2020-03-08,Frederick,Virginia,51069,30.3947,0
2020-03-08,Fredericksburg,Virginia,51630,8.52217,0
2020-03-08,Galax,Virginia,51640,5.88842,0
2020-03-08,Gloucester,Virginia,51073,32.1547,0
2020-03-08,Goochland,Virginia,51075,33.9616,0
2020-03-08,Greene,Virginia,51079,5.8965,0
2020-03-08,Greensville,Virginia,51081,6.98954,0
2020-03-08,Halifax,Virginia,51083,9.78129,0
2020-03-08,Hampton,Virginia,51650,31.3348,0
2020-03-08,Hanover,Virginia,51085,28.0476,0
2020-03-08,Harrisonburg,Virginia,51660,30.6556,0
2020-03-08,Henrico,Virginia,51087,183.293,0
2020-03-08,Henry,Virginia,51089,3.01135,0
2020-03-08,Hopewell,Virginia,51670,7.55933,0
2020-03-08,Isle of Wight,Virginia,51093,21.393,0
2020-03-08,James City,Virginia,51095,471.101,0
2020-03-08,King George,Virginia,51099,10.0771,0
2020-03-08,King William,Virginia,51101,2.75568,0
2020-03-08,King and Queen,Virginia,51097,1.88196,0
2020-03-08,Lancaster,Virginia,51103,4.69357,0
2020-03-08,Lee,Virginia,51105,26.5521,0
2020-03-08,Loudoun,Virginia,51107,259.62,0
2020-03-08,Louisa,Virginia,51109,35.5318,0
2020-03-08,Lynchburg,Virginia,51680,13.9553,0
2020-03-08,Madison,Virginia,51113,14.594,0
2020-03-08,Manassas,Virginia,51683,24.1706,0
2020-03-08,Manassas Park,Virginia,51685,3.65396,0
2020-03-08,Mathews,Virginia,51115,11.729,0
2020-03-08,Mecklenburg,Virginia,51117,27.5156,0
2020-03-08,Montgomery,Virginia,51121,5.8858,0
2020-03-08,Nelson,Virginia,51125,11.6208,0
2020-03-08,New Kent,Virginia,51127,4.69522,0
2020-03-08,Newport News,Virginia,51700,66.2112,0
2020-03-08,Norfolk,Virginia,51710,68.6154,0
2020-03-08,Northampton,Virginia,51131,5.87557,0
2020-03-08,Northumberland,Virginia,51133,12.1585,0
2020-03-08,Nottoway,Virginia,51135,8.53099,0
2020-03-08,Orange,Virginia,51137,10.0969,0
2020-03-08,Page,Virginia,51139,1.87532,0
2020-03-08,Petersburg,Virginia,51730,6.0138,0
2020-03-08,Pittsylvania,Virginia,51143,7.19355,0
2020-03-08,Poquoson,Virginia,51735,9.7144,0
2020-03-08,Portsmouth,Virginia,51740,23.89,0
2020-03-08,Powhatan,Virginia,51145,7.44968,0
2020-03-08,Prince Edward,Virginia,51147,23.4571,0
2020-03-08,Prince George,Virginia,51149,17.0522,0
2020-03-08,Prince William,Virginia,51153,313.889,0
2020-03-08,Radford,Virginia,51750,8.54732,0
2020-03-08,Richmond City,Virginia,51760,127.665,0
2020-03-08,Roanoke,Virginia,51161,10.8499,0
2020-03-08,Roanoke City,Virginia,51770,13.9448,0
2020-03-08,Rockbridge,Virginia,51163,19.0132,0
2020-03-08,Rockingham,Virginia,51165,34.3295,0
2020-03-08,Shenandoah,Virginia,51171,28.2657,0
2020-03-08,Smyth,Virginia,51173,3.01189,0
2020-03-08,Southampton,Virginia,51175,5.88399,0
2020-03-08,Spotsylvania,Virginia,51177,33.9087,0
2020-03-08,Stafford,Virginia,51179,80.9446,0
2020-03-08,Suffolk,Virginia,51800,15.9245,0
2020-03-08,Surry,Virginia,51181,1.88157,0
2020-03-08,Sussex,Virginia,51183,0.94277,0
2020-03-08,Tazewell,Virginia,51185,5.33577,0
2020-03-08,Virginia Beach,Virginia,51810,238.623,0
2020-03-08,Warren,Virginia,51187,11.6386,0
2020-03-08,Washington,Virginia,51191,8.55173,0
2020-03-08,Waynesboro,Virginia,51820,3.75509,0
2020-03-08,Williamsburg,Virginia,51830,57.1659,0
2020-03-08,Winchester,Virginia,51840,7.32347,0
2020-03-08,Wythe,Virginia,51197,3.82832,0
2020-03-08,York,Virginia,51199,72.2578,0
2020-03-09,Accomack,Virginia,51001,24.4593,0
2020-03-09,Albemarle,Virginia,51003,71.8243,0
2020-03-09,Alexandria,Virginia,51510,136.155,0
2020-03-09,Alleghany,Virginia,51005,3.85389,0
2020-03-09,Amelia,Virginia,51007,8.81966,0
2020-03-09,Amherst,Virginia,51009,16.2322,0
2020-03-09,Arlington,Virginia,51013,506.998,0
2020-03-09,Augusta,Virginia,51015,2.30425,0
2020-03-09,Bedford,Virginia,51019,23.8781,0
2020-03-09,Botetourt,Virginia,51023,18.9556,0
2020-03-09,Bristol,Virginia,51520,6.83165,0
2020-03-09,Brunswick,Virginia,51025,2.81587,0
2020-03-09,Buckingham,Virginia,51029,5.63173,0
2020-03-09,Campbell,Virginia,51031,3.85233,0
2020-03-09,Carroll,Virginia,51035,2.82056,0
2020-03-09,Charles City,Virginia,51036,15.805,0
2020-03-09,Charlottesville,Virginia,51540,81.249,0
2020-03-09,Chesapeake,Virginia,51550,62.214,0
2020-03-09,Chesterfield,Virginia,51041,130.966,0
2020-03-09,Clarke,Virginia,51043,0.936597,0
2020-03-09,Culpeper,Virginia,51047,26.4043,0
2020-03-09,Cumberland,Virginia,51049,0.93759,0
2020-03-09,Danville,Virginia,51590,26.1765,0
2020-03-09,Fairfax,Virginia,51059,833.757,0
2020-03-09,Fauquier,Virginia,51061,30.5295,0
2020-03-09,Fluvanna,Virginia,51065,22.0692,0
2020-03-09,Franklin,Virginia,51067,20.1647,0
2020-03-09,Franklin City,Virginia,51620,2.81486,0
2020-03-09,Frederick,Virginia,51069,38.4609,0
2020-03-09,Fredericksburg,Virginia,51630,9.33299,0
2020-03-09,Galax,Virginia,51640,6.84112,0
2020-03-09,Gloucester,Virginia,51073,35.9204,0
2020-03-09,Goochland,Virginia,51075,37.2934,0
2020-03-09,Greene,Virginia,51079,6.85051,0
2020-03-09,Greensville,Virginia,51081,9.37352,0
2020-03-09,Halifax,Virginia,51083,10.4231,0
2020-03-09,Hampton,Virginia,51650,40.1778,0
2020-03-09,Hanover,Virginia,51085,30.4785,0
2020-03-09,Harrisonburg,Virginia,51660,34.7338,0
2020-03-09,Henrico,Virginia,51087,214.973,0
2020-03-09,Henry,Virginia,51089,4.36982,0
2020-03-09,Hopewell,Virginia,51670,10.1875,0
2020-03-09,Isle of Wight,Virginia,51093,23.4679,0
2020-03-09,James City,Virginia,51095,512.004,0
2020-03-09,King George,Virginia,51099,12.5224,0
2020-03-09,King William,Virginia,51101,3.68787,0
2020-03-09,King and Queen,Virginia,51097,2.82419,0
2020-03-09,Lancaster,Virginia,51103,5.62693,0
2020-03-09,Lee,Virginia,51105,27.0457,0
2020-03-09,Loudoun,Virginia,51107,301.895,0
2020-03-09,Louisa,Virginia,51109,41.4889,0
2020-03-09,Lynchburg,Virginia,51680,17.3247,0
2020-03-09,Madison,Virginia,51113,16.9164,0
2020-03-09,Manassas,Virginia,51683,30.7818,0
2020-03-09,Manassas Park,Virginia,51685,4.58119,0
2020-03-09,Mathews,Virginia,51115,13.5618,0
2020-03-09,Mecklenburg,Virginia,51117,30.0457,0
2020-03-09,Montgomery,Virginia,51121,6.83807,0
2020-03-09,Nelson,Virginia,51125,13.0183,0
2020-03-09,New Kent,Virginia,51127,5.79011,0
2020-03-09,Newport News,Virginia,51700,80.9837,0
2020-03-09,Norfolk,Virginia,51710,80.4651,0
2020-03-09,Northampton,Virginia,51131,6.8262,0
2020-03-09,Northumberland,Virginia,51133,14.4195,0
2020-03-09,Nottoway,Virginia,51135,9.30831,0
